NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
6	6	0	NO	5.5856790
6	6	0	NO	5.8380552
6	6	4	YES	0.0000895
6	6	0	NO	5.9185760
6	6	0	NO	5.9761599
6	6	0	NO	6.0324863
6	6	0	NO	6.0362512
6	6	5	YES	0.0000672
6	6	0	NO	6.0661378
6	6	4	YES	0.0000862
6	6	5	YES	0.0001500
6	6	4	YES	0.0000484
6	6	0	NO	6.1175417
6	6	4	YES	0.0000612
6	6	4	YES	0.0000774
6	6	4	YES	0.0000435
6	6	4	YES	0.0000647
6	6	0	NO	6.1113516
6	6	4	YES	0.0000720
6	6	4	YES	0.0000682
6	6	0	NO	6.8897693
6	6	4	YES	0.0000529
6	6	5	YES	0.0001270
6	6	0	NO	3.3112747
6	6	0	NO	3.4933527
6	6	4	YES	0.0000595
6	6	4	YES	0.0000177
6	6	4	YES	0.0000312
6	6	0	NO	3.6946591
6	6	0	NO	3.4845530
6	6	0	NO	3.5535650
6	6	5	YES	0.0000668
6	6	5	YES	0.0000561
6	6	4	YES	0.0000275
6	6	0	NO	3.5365005
6	6	0	NO	3.6547522
6	6	0	NO	3.2507740
6	6	0	NO	3.3486323
6	6	0	NO	3.6457342
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
7	6	4	YES	0.0000487
7	6	4	YES	0.0006865
7	6	4	YES	0.0001877
7	6	4	YES	0.0002601
7	6	5	YES	0.0002384
7	6	4	YES	0.0000310
7	6	4	YES	0.0000966
7	6	5	YES	0.0001456
7	6	4	YES	0.0001552
7	6	4	YES	0.0000890
7	6	5	YES	0.0002007
7	6	5	YES	0.0001821
7	6	5	YES	0.0001296
7	6	4	YES	0.0001887
7	6	5	YES	0.0001486
7	6	4	YES	0.0000365
7	6	4	YES	0.0000905
7	6	5	YES	0.0001318
7	6	5	YES	0.0001657
7	6	5	YES	0.0000947
7	6	4	YES	0.0000948
7	6	4	YES	0.0001460
7	6	4	YES	0.0000995
7	6	4	YES	0.0000296
7	6	4	YES	0.0000846
7	6	4	YES	0.0000614
7	6	5	YES	0.0001491
7	6	4	YES	0.0000672
7	6	4	YES	0.0001122
7	6	4	YES	0.0000297
7	6	5	YES	0.0001756
7	6	5	YES	0.0001333
7	6	5	YES	0.0001761
7	6	5	YES	0.0001527
7	6	5	YES	0.0001892
7	6	5	YES	0.0001027
7	6	4	YES	0.0001979
7	6	4	YES	0.0000785
7	6	5	YES	0.0002601
7	6	5	YES	0.0001394
7	6	5	YES	0.0002137
7	6	4	YES	0.0000582
7	6	4	YES	0.0001249
7	6	4	YES	0.0000870
7	6	4	YES	0.0001378
7	6	4	YES	0.0000582
7	6	5	YES	0.0001590
7	6	5	YES	0.0001251
7	6	4	YES	0.0000711
7	6	4	YES	0.0001547
7	6	0	NO	3.7709290
7	6	4	YES	0.0000861
7	6	4	YES	0.0000242
7	6	0	NO	3.8703959
7	6	0	NO	3.8845104
7	6	0	NO	3.9244937
7	6	4	YES	0.0000409
7	6	4	YES	0.0000556
7	6	5	YES	0.0002088
7	6	5	YES	0.0001137
7	6	0	NO	3.9864373
7	6	4	YES	0.0000794
7	6	5	YES	0.0000949
7	6	4	YES	0.0000373
7	6	5	YES	0.0001268
7	6	0	NO	4.1786704
7	6	0	NO	4.4728321
7	6	5	YES	0.0001254
7	6	4	YES	0.0000726
7	6	0	NO	4.7288115
7	6	0	NO	4.9787432
7	6	5	YES	0.0001269
7	6	4	YES	0.0000533
7	6	0	NO	5.1615292
7	6	5	YES	0.0000688
7	6	4	YES	0.0000423
7	6	0	NO	3.5075680
7	6	4	YES	0.0000773
7	6	4	YES	0.0000854
7	6	0	NO	3.5340374
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
8	6	5	YES	0.0001683
8	6	4	YES	0.0000393
8	6	4	YES	0.0001340
8	6	4	YES	0.0001157
8	6	4	YES	0.0000548
8	6	5	YES	0.0001090
8	6	5	YES	0.0002080
8	6	4	YES	0.0001253
8	6	5	YES	0.0001613
8	6	4	YES	0.0000543
8	6	4	YES	0.0000500
8	6	5	YES	0.0002245
8	6	4	YES	0.0000863
8	6	4	YES	0.0000693
8	6	5	YES	0.0002202
8	6	4	YES	0.0001123
8	6	4	YES	0.0001396
8	6	4	YES	0.0001309
8	6	5	YES	0.0002530
8	6	4	YES	0.0000868
8	6	5	YES	0.0002607
8	6	5	YES	0.0002384
8	6	4	YES	0.0002024
8	6	4	YES	0.0000696
8	6	0	NO	3.2978427
8	6	4	YES	0.0000672
8	6	4	YES	0.0001099
8	6	0	NO	5.4724891
8	6	5	YES	0.0001955
8	6	4	YES	0.0000829
8	6	5	YES	0.0001777
8	6	0	NO	5.7592057
8	6	4	YES	0.0000512
8	6	0	NO	5.7721801
8	6	0	NO	5.8236585
8	6	4	YES	0.0000367
8	6	5	YES	0.0001098
8	6	0	NO	5.8362105
8	6	0	NO	5.8530136
8	6	4	YES	0.0000525
8	6	4	YES	0.0000553
8	6	4	YES	0.0000216
8	6	0	NO	5.8614215
8	6	0	NO	6.1051321
8	6	4	YES	0.0000664
8	6	4	YES	0.0000464
8	6	4	YES	0.0000203
8	6	4	YES	0.0000795
8	6	0	NO	6.1353822
8	6	4	YES	0.0000628
8	6	0	NO	6.1502111
8	6	4	YES	0.0000539
8	6	4	YES	0.0000851
8	6	5	YES	0.0001723
8	6	0	NO	6.2346117
8	6	0	NO	6.2527686
8	6	0	NO	6.2707955
8	6	0	NO	6.3088690
8	6	4	YES	0.0000789
8	6	5	YES	0.0000772
8	6	5	YES	0.0000875
8	6	0	NO	4.0684060
8	6	5	YES	0.0001015
8	6	0	NO	3.7605387
8	6	0	NO	3.7537863
8	6	0	NO	3.5810978
8	6	4	YES	0.0001083
8	6	5	YES	0.0000794
8	6	0	NO	3.4783735
8	6	4	YES	0.0000470
8	6	4	YES	0.0000320
8	6	0	NO	3.6811479
8	6	4	YES	0.0000679
8	6	5	YES	0.0001032
8	6	0	NO	4.2351292
8	6	4	YES	0.0000542
8	6	0	NO	3.7939329
8	6	0	NO	4.3447686
8	6	4	YES	0.0000639
8	6	0	NO	4.0683084
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
9	6	5	YES	0.0010419
9	6	4	YES	0.0001149
9	6	5	YES	0.0002354
9	6	5	YES	0.0001521
9	6	4	YES	0.0000995
9	6	4	YES	0.0000681
9	6	4	YES	0.0000372
9	6	4	YES	0.0001072
9	6	4	YES	0.0000227
9	6	4	YES	0.0000754
9	6	4	YES	0.0001624
9	6	4	YES	0.0000876
9	6	4	YES	0.0000831
9	6	4	YES	0.0000572
9	6	4	YES	0.0000623
9	6	4	YES	0.0000617
9	6	4	YES	0.0000689
9	6	4	YES	0.0000223
9	6	4	YES	0.0000441
9	6	4	YES	0.0000757
9	6	4	YES	0.0000595
9	6	5	YES	0.0001767
9	6	4	YES	0.0001393
9	6	4	YES	0.0000853
9	6	4	YES	0.0000918
9	6	4	YES	0.0000909
9	6	4	YES	0.0002026
9	6	4	YES	0.0001040
9	6	4	YES	0.0000751
9	6	4	YES	0.0001499
9	6	4	YES	0.0001379
9	6	4	YES	0.0001013
9	6	4	YES	0.0000615
9	6	4	YES	0.0001090
9	6	4	YES	0.0000870
9	6	4	YES	0.0000702
9	6	4	YES	0.0002397
9	6	4	YES	0.0001084
9	6	5	YES	0.0002608
9	6	4	YES	0.0000974
9	6	4	YES	0.0000573
9	6	4	YES	0.0001046
9	6	5	YES	0.0002399
9	6	5	YES	0.0001898
9	6	4	YES	0.0001164
9	6	4	YES	0.0000909
9	6	4	YES	0.0001694
9	6	4	YES	0.0001283
9	6	4	YES	0.0000362
9	6	0	NO	3.5771941
9	6	4	YES	0.0000511
9	6	0	NO	3.6770223
9	6	0	NO	3.8099381
9	6	4	YES	0.0000319
9	6	0	NO	3.8200080
9	6	4	YES	0.0000513
9	6	4	YES	0.0000501
9	6	5	YES	0.0001292
9	6	4	YES	0.0000461
9	6	0	NO	3.9681415
9	6	4	YES	0.0000227
9	6	4	YES	0.0000798
9	6	0	NO	3.9973795
9	6	0	NO	4.0584847
9	6	0	NO	5.1433612
9	6	0	NO	5.6264577
9	6	5	YES	0.0000915
9	6	4	YES	0.0001064
9	6	4	YES	0.0000657
9	6	0	NO	3.5580996
9	6	0	NO	3.9235547
9	6	0	NO	3.6772879
9	6	4	YES	0.0000671
9	6	4	YES	0.0000695
9	6	5	YES	0.0001188
9	6	0	NO	3.6905664
9	6	5	YES	0.0001532
9	6	4	YES	0.0000308
9	6	0	NO	3.7175388
9	6	0	NO	3.5077156
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
1	7	0	NO	11.6867095
1	7	0	NO	11.8469751
1	7	0	NO	11.8833891
1	7	0	NO	11.9104962
1	7	0	NO	11.8971897
1	7	5	YES	0.0000680
1	7	5	YES	0.0000431
1	7	0	NO	12.0301751
1	7	0	NO	12.0420110
1	7	0	NO	12.0791855
1	7	0	NO	12.1100837
1	7	0	NO	12.1568384
1	7	0	NO	12.1968441
1	7	0	NO	12.2392206
1	7	0	NO	12.2650778
1	7	0	NO	12.2922000
1	7	0	NO	12.3161416
1	7	0	NO	12.9859581
1	7	0	NO	11.5493156
1	7	0	NO	11.7867076
1	7	0	NO	11.6520340
1	7	0	NO	11.9724094
1	7	0	NO	12.2289891
1	7	0	NO	11.8961957
1	7	0	NO	11.8057793
1	7	0	NO	11.9487895
1	7	0	NO	12.0282551
1	7	0	NO	12.1957290
1	7	0	NO	11.8470157
1	7	0	NO	12.0243747
1	7	0	NO	12.0842766
1	7	0	NO	12.0813288
1	7	0	NO	12.0498166
1	7	0	NO	17.3937037
1	7	0	NO	11.9037052
1	7	0	NO	11.9285535
1	7	0	NO	11.7668542
1	7	0	NO	11.8387326
1	7	0	NO	11.9991803
1	7	0	NO	11.8298862
1	7	0	NO	12.0531694
1	7	0	NO	11.8071948
1	7	0	NO	12.1499174
1	7	0	NO	12.0249401
1	7	0	NO	12.2990040
1	7	0	NO	12.1758259
1	7	0	NO	12.2521077
1	7	0	NO	11.6224070
1	7	0	NO	14.5138275
1	7	0	NO	7.1849621
1	7	0	NO	15.1452049
1	7	0	NO	11.5062215
1	7	0	NO	12.0679580
1	7	0	NO	11.5263337
1	7	0	NO	12.0490050
1	7	0	NO	12.0017985
1	7	0	NO	12.5129219
1	7	0	NO	12.0969632
1	7	0	NO	11.9889881
1	7	0	NO	12.1063894
1	7	0	NO	12.5217549
1	7	0	NO	7.3639724
1	7	0	NO	14.6174707
1	7	0	NO	15.0428140
1	7	0	NO	12.8972298
1	7	0	NO	8.5179057
1	7	0	NO	8.4383011
1	7	0	NO	11.9217642
1	7	0	NO	11.0493532
1	7	0	NO	11.2647757
1	7	0	NO	11.9921264
1	7	0	NO	11.2717781
1	7	0	NO	9.3293737
1	7	0	NO	11.8515395
1	7	0	NO	11.5075793
1	7	0	NO	11.7224023
1	7	0	NO	9.2172364
1	7	0	NO	11.3934759
1	7	0	NO	9.5395896
1	7	0	NO	8.0160738
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
2	7	6	YES	0.0001603
2	7	5	YES	0.0002077
2	7	5	YES	0.0000625
2	7	5	YES	0.0000466
2	7	4	YES	0.0000331
2	7	5	YES	0.0001128
2	7	5	YES	0.0000760
2	7	5	YES	0.0001174
2	7	4	YES	0.0000460
2	7	0	NO	11.9115307
2	7	0	NO	11.9737361
2	7	0	NO	12.0247608
2	7	5	YES	0.0001434
2	7	0	NO	12.0730557
2	7	0	NO	12.1076758
2	7	0	NO	12.1671715
2	7	0	NO	12.2142920
2	7	0	NO	12.2316796
2	7	0	NO	12.2621542
2	7	5	YES	0.0002175
2	7	0	NO	12.2871361
2	7	0	NO	12.3083458
2	7	4	YES	0.0000278
2	7	0	NO	12.3472520
2	7	5	YES	0.0000642
2	7	5	YES	0.0000669
2	7	0	NO	12.3481791
2	7	0	NO	12.4586144
2	7	4	YES	0.0000300
2	7	0	NO	12.6267843
2	7	4	YES	0.0000420
2	7	5	YES	0.0000444
2	7	0	NO	13.2239077
2	7	5	YES	0.0001175
2	7	0	NO	11.7784247
2	7	4	YES	0.0000545
2	7	0	NO	12.1385578
2	7	0	NO	11.8465557
2	7	0	NO	12.1284354
2	7	5	YES	0.0000767
2	7	0	NO	11.9585091
2	7	0	NO	12.0983195
2	7	4	YES	0.0000263
2	7	0	NO	11.9130848
2	7	0	NO	12.0672821
2	7	6	YES	0.0002209
2	7	0	NO	12.0095317
2	7	0	NO	12.4866336
2	7	0	NO	12.2481659
2	7	0	NO	11.9624424
2	7	5	YES	0.0000724
2	7	0	NO	14.8362705
2	7	0	NO	16.1950590
2	7	0	NO	7.4659342
2	7	0	NO	20.0883477
2	7	4	YES	0.0000413
2	7	0	NO	10.7965054
2	7	4	YES	0.0000383
2	7	0	NO	7.2891942
2	7	0	NO	10.7602455
2	7	0	NO	11.5603565
2	7	0	NO	11.7747850
2	7	0	NO	11.9203028
2	7	0	NO	11.9955860
2	7	0	NO	11.9200824
2	7	0	NO	11.3950681
2	7	0	NO	10.2686582
2	7	0	NO	7.8589627
2	7	0	NO	7.4391362
2	7	5	YES	0.0000634
2	7	0	NO	7.5347234
2	7	0	NO	7.4332055
2	7	0	NO	19.4349899
2	7	0	NO	6.9725325
2	7	0	NO	6.7388955
2	7	0	NO	6.9371355
2	7	0	NO	60.4838229
2	7	0	NO	6.8818287
2	7	0	NO	6.7389451
2	7	0	NO	6.8718073
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
3	7	4	YES	0.0000892
3	7	4	YES	0.0000930
3	7	4	YES	0.0000427
3	7	4	YES	0.0000294
3	7	4	YES	0.0000400
3	7	4	YES	0.0000299
3	7	4	YES	0.0000235
3	7	4	YES	0.0001722
3	7	4	YES	0.0000904
3	7	5	YES	0.0000639
3	7	5	YES	0.0001711
3	7	5	YES	0.0000990
3	7	4	YES	0.0000342
3	7	4	YES	0.0000781
3	7	4	YES	0.0000245
3	7	5	YES	0.0001614
3	7	5	YES	0.0000521
3	7	5	YES	0.0001252
3	7	5	YES	0.0000746
3	7	0	NO	10.1205672
3	7	5	YES	0.0002418
3	7	4	YES	0.0000235
3	7	0	NO	10.1964944
3	7	0	NO	11.1405120
3	7	0	NO	11.1559108
3	7	0	NO	12.0001681
3	7	4	YES	0.0000807
3	7	5	YES	0.0000868
3	7	0	NO	12.0679785
3	7	0	NO	12.0977238
3	7	4	YES	0.0000663
3	7	5	YES	0.0001227
3	7	0	NO	12.1368109
3	7	4	YES	0.0000611
3	7	0	NO	12.2582285
3	7	5	YES	0.0001195
3	7	0	NO	12.3223461
3	7	0	NO	12.4595254
3	7	0	NO	12.4770670
3	7	4	YES	0.0000382
3	7	0	NO	12.4930538
3	7	0	NO	12.5737290
3	7	4	YES	0.0000268
3	7	0	NO	17.8062825
3	7	0	NO	7.5619529
3	7	0	NO	7.3260412
3	7	0	NO	9.7696265
3	7	0	NO	12.0965881
3	7	4	YES	0.0000273
3	7	0	NO	12.2217907
3	7	4	YES	0.0000345
3	7	0	NO	11.2519887
3	7	0	NO	11.1159224
3	7	4	YES	0.0000407
3	7	4	YES	0.0000203
3	7	0	NO	11.1849306
3	7	0	NO	12.6161761
3	7	5	YES	0.0000794
3	7	0	NO	11.3692725
3	7	0	NO	11.5792959
3	7	5	YES	0.0000834
3	7	0	NO	12.1065633
3	7	0	NO	13.4748663
3	7	0	NO	7.6606274
3	7	0	NO	7.9148062
3	7	0	NO	7.3465438
3	7	0	NO	7.3978206
3	7	0	NO	8.6614574
3	7	4	YES	0.0000324
3	7	0	NO	9.1923101
3	7	0	NO	9.1323353
3	7	0	NO	9.0950989
3	7	0	NO	7.4307702
3	7	0	NO	7.4766356
3	7	0	NO	7.5230755
3	7	0	NO	7.5325053
3	7	0	NO	7.1616902
3	7	4	YES	0.0000178
3	7	0	NO	7.0098577
3	7	0	NO	7.2814615
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
4	7	4	YES	0.0008047
4	7	4	YES	0.0000638
4	7	4	YES	0.0001370
4	7	5	YES	0.0000973
4	7	5	YES	0.0000472
4	7	5	YES	0.0001475
4	7	4	YES	0.0000976
4	7	5	YES	0.0002203
4	7	4	YES	0.0000759
4	7	5	YES	0.0001646
4	7	4	YES	0.0000293
4	7	5	YES	0.0000828
4	7	4	YES	0.0000283
4	7	5	YES	0.0000942
4	7	4	YES	0.0000330
4	7	4	YES	0.0000298
4	7	4	YES	0.0000220
4	7	5	YES	0.0000714
4	7	5	YES	0.0001442
4	7	4	YES	0.0000618
4	7	0	NO	8.4773614
4	7	4	YES	0.0000780
4	7	0	NO	10.1487690
4	7	4	YES	0.0000207
4	7	5	YES	0.0000702
4	7	4	YES	0.0000447
4	7	0	NO	11.8397509
4	7	0	NO	12.1580053
4	7	4	YES	0.0000507
4	7	4	YES	0.0000297
4	7	4	YES	0.0000699
4	7	6	YES	0.0003274
4	7	0	NO	12.2356276
4	7	4	YES	0.0001067
4	7	5	YES	0.0001045
4	7	4	YES	0.0000267
4	7	0	NO	12.4620023
4	7	4	YES	0.0000313
4	7	0	NO	12.4630451
4	7	4	YES	0.0000803
4	7	0	NO	12.4774001
4	7	4	YES	0.0000574
4	7	0	NO	12.5241171
4	7	4	YES	0.0000654
4	7	0	NO	12.5924205
4	7	5	YES	0.0000921
4	7	0	NO	12.6347151
4	7	0	NO	12.6429655
4	7	4	YES	0.0000311
4	7	0	NO	12.7353935
4	7	0	NO	12.7405798
4	7	5	YES	0.0001726
4	7	4	YES	0.0000749
4	7	0	NO	14.0231799
4	7	4	YES	0.0000334
4	7	4	YES	0.0000255
4	7	0	NO	9.7359470
4	7	0	NO	8.3372922
4	7	4	YES	0.0000507
4	7	4	YES	0.0000321
4	7	0	NO	8.0927651
4	7	0	NO	8.4541396
4	7	0	NO	8.3617796
4	7	0	NO	10.0136365
4	7	4	YES	0.0000647
4	7	0	NO	10.1625935
4	7	0	NO	10.3060288
4	7	0	NO	10.4594480
4	7	0	NO	12.2432771
4	7	0	NO	12.7703389
4	7	4	YES	0.0000370
4	7	0	NO	8.5506406
4	7	0	NO	8.0399492
4	7	0	NO	7.5915902
4	7	4	YES	0.0000236
4	7	0	NO	7.4678501
4	7	0	NO	7.3886015
4	7	5	YES	0.0000555
4	7	0	NO	7.3000587
4	7	0	NO	7.2026403
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
5	7	4	YES	0.0001404
5	7	5	YES	0.0005814
5	7	5	YES	0.0001422
5	7	4	YES	0.0000850
5	7	4	YES	0.0000605
5	7	5	YES	0.0001615
5	7	5	YES	0.0001377
5	7	4	YES	0.0000302
5	7	4	YES	0.0000223
5	7	4	YES	0.0000467
5	7	4	YES	0.0000845
5	7	4	YES	0.0000606
5	7	5	YES	0.0002114
5	7	4	YES	0.0000826
5	7	4	YES	0.0000618
5	7	5	YES	0.0000946
5	7	4	YES	0.0003128
5	7	4	YES	0.0000279
5	7	4	YES	0.0000377
5	7	5	YES	0.0001549
5	7	4	YES	0.0000683
5	7	4	YES	0.0000303
5	7	4	YES	0.0000368
5	7	4	YES	0.0068921
5	7	0	NO	12.1686709
5	7	0	NO	12.2748245
5	7	0	NO	12.4428211
5	7	0	NO	12.4376753
5	7	4	YES	0.0000987
5	7	4	YES	0.0000467
5	7	5	YES	0.0001527
5	7	0	NO	12.5927337
5	7	4	YES	0.0000608
5	7	0	NO	12.5933088
5	7	0	NO	12.6169068
5	7	4	YES	0.0000683
5	7	0	NO	12.6205627
5	7	4	YES	0.0000340
5	7	0	NO	12.6259917
5	7	0	NO	12.6994130
5	7	0	NO	12.7215326
5	7	5	YES	0.0001126
5	7	4	YES	0.0000966
5	7	0	NO	12.8566229
5	7	0	NO	12.9169636
5	7	5	YES	0.0000809
5	7	5	YES	0.0000797
5	7	0	NO	12.9312970
5	7	5	YES	0.0001660
5	7	0	NO	12.9681185
5	7	0	NO	13.0453663
5	7	5	YES	0.0001250
5	7	5	YES	0.0001013
5	7	4	YES	0.0000289
5	7	4	YES	0.0000829
5	7	0	NO	7.8154491
5	7	0	NO	7.9075187
5	7	4	YES	0.0000282
5	7	0	NO	7.6702548
5	7	4	YES	0.0000301
5	7	0	NO	8.3832723
5	7	0	NO	9.1785094
5	7	5	YES	0.0000934
5	7	4	YES	0.0000289
5	7	4	YES	0.0000548
5	7	0	NO	9.2202436
5	7	4	YES	0.0000527
5	7	0	NO	9.7677873
5	7	0	NO	9.9881578
5	7	0	NO	10.6611015
5	7	0	NO	11.2428009
5	7	0	NO	7.6362064
5	7	4	YES	0.0000209
5	7	0	NO	7.8940546
5	7	4	YES	0.0000397
5	7	0	NO	7.8755991
5	7	4	YES	0.0000558
5	7	0	NO	7.8117663
5	7	0	NO	7.8981548
5	7	0	NO	7.2789193
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
6	7	4	YES	0.0001583
6	7	5	YES	0.0001781
6	7	4	YES	0.0001177
6	7	4	YES	0.0001336
6	7	5	YES	0.0001634
6	7	4	YES	0.0001218
6	7	4	YES	0.0000654
6	7	5	YES	0.0002116
6	7	4	YES	0.0000493
6	7	5	YES	0.0001363
6	7	4	YES	0.0000280
6	7	5	YES	0.0002178
6	7	4	YES	0.0001115
6	7	4	YES	0.0000609
6	7	4	YES	0.0000988
6	7	4	YES	0.0001423
6	7	4	YES	0.0000754
6	7	0	NO	7.6965501
6	7	4	YES	0.0000728
6	7	4	YES	0.0000602
6	7	4	YES	0.0000348
6	7	0	NO	12.7228749
6	7	0	NO	12.8902551
6	7	5	YES	0.0002357
6	7	4	YES	0.0001875
6	7	5	YES	0.0001631
6	7	4	YES	0.0001370
6	7	0	NO	12.8990668
6	7	0	NO	13.0029295
6	7	4	YES	0.0001300
6	7	0	NO	13.0309713
6	7	6	YES	0.0004311
6	7	5	YES	0.0002375
6	7	4	YES	0.0001198
6	7	5	YES	0.0001586
6	7	0	NO	13.0404322
6	7	0	NO	13.0583822
6	7	4	YES	0.0000495
6	7	4	YES	0.0000598
6	7	5	YES	0.0002131
6	7	5	YES	0.0001427
6	7	0	NO	13.0883084
6	7	4	YES	0.0000674
6	7	5	YES	0.0001782
6	7	0	NO	13.0896722
6	7	5	YES	0.0003158
6	7	4	YES	0.0000711
6	7	4	YES	0.0000217
6	7	0	NO	13.1003567
6	7	0	NO	13.1903585
6	7	5	YES	0.0000946
6	7	5	YES	0.0001528
6	7	0	NO	13.2060401
6	7	4	YES	0.0000747
6	7	4	YES	0.0000495
6	7	0	NO	13.3599162
6	7	0	NO	13.4327453
6	7	0	NO	7.6857764
6	7	0	NO	8.1019367
6	7	5	YES	0.0001366
6	7	0	NO	8.3328792
6	7	5	YES	0.0001653
6	7	0	NO	8.3760920
6	7	4	YES	0.0000989
6	7	0	NO	9.2114354
6	7	0	NO	9.7327270
6	7	4	YES	0.0000696
6	7	0	NO	10.1458653
6	7	5	YES	0.0000618
6	7	0	NO	10.7512579
6	7	4	YES	0.0000960
6	7	0	NO	11.3075791
6	7	4	YES	0.0000224
6	7	0	NO	13.7234051
6	7	0	NO	7.2309160
6	7	0	NO	7.5223674
6	7	4	YES	0.0000470
6	7	0	NO	7.4006648
6	7	0	NO	7.3551138
6	7	4	YES	0.0000376
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
7	7	6	YES	0.0011098
7	7	4	YES	0.0001514
7	7	4	YES	0.0000265
7	7	4	YES	0.0001052
7	7	5	YES	0.0001333
7	7	4	YES	0.0000433
7	7	4	YES	0.0001781
7	7	5	YES	0.0003442
7	7	4	YES	0.0000884
7	7	4	YES	0.0002009
7	7	4	YES	0.0001106
7	7	4	YES	0.0000543
7	7	5	YES	0.0002673
7	7	4	YES	0.0000569
7	7	4	YES	0.0001034
7	7	4	YES	0.0000585
7	7	4	YES	0.0000798
7	7	5	YES	0.0001887
7	7	4	YES	0.0001201
7	7	0	NO	10.5631338
7	7	0	NO	11.8420949
7	7	4	YES	0.0001500
7	7	4	YES	0.0001991
7	7	0	NO	12.2471234
7	7	5	YES	0.0001769
7	7	5	YES	0.0001619
7	7	5	YES	0.0001178
7	7	0	NO	12.2547276
7	7	0	NO	12.2962612
7	7	0	NO	12.5459132
7	7	4	YES	0.0000753
7	7	4	YES	0.0001202
7	7	4	YES	0.0001109
7	7	4	YES	0.0000751
7	7	0	NO	12.8530926
7	7	4	YES	0.0000498
7	7	5	YES	0.0001555
7	7	0	NO	13.1575116
7	7	4	YES	0.0000457
7	7	4	YES	0.0001486
7	7	5	YES	0.0002720
7	7	5	YES	0.0001720
7	7	0	NO	13.2143074
7	7	5	YES	0.0000894
7	7	0	NO	13.2740609
7	7	0	NO	13.2633903
7	7	4	YES	0.0000415
7	7	5	YES	0.0001523
7	7	4	YES	0.0000583
7	7	0	NO	13.2876222
7	7	0	NO	13.3192809
7	7	5	YES	0.0001220
7	7	4	YES	0.0000434
7	7	5	YES	0.0000843
7	7	4	YES	0.0000653
7	7	0	NO	13.4469621
7	7	4	YES	0.0000700
7	7	0	NO	13.5057609
7	7	5	YES	0.0000925
7	7	4	YES	0.0001491
7	7	0	NO	9.1089510
7	7	4	YES	0.0000364
7	7	4	YES	0.0000245
7	7	4	YES	0.0000712
7	7	0	NO	7.9556496
7	7	4	YES	0.0000240
7	7	0	NO	7.8205204
7	7	5	YES	0.0001311
7	7	4	YES	0.0000667
7	7	5	YES	0.0000873
7	7	0	NO	7.9833513
7	7	4	YES	0.0000216
7	7	0	NO	7.4646372
7	7	4	YES	0.0000568
7	7	0	NO	8.0716675
7	7	0	NO	8.0200053
7	7	0	NO	6.9806418
7	7	0	NO	7.4738616
7	7	4	YES	0.0000830
7	7	0	NO	7.5978591
NUM_LETTERS	NUM_CLAUSES	MODEL_SIZE	SATISFIED	TIME(s)
8	7	5	YES	0.0007419
8	7	4	YES	0.0001141
8	7	4	YES	0.0000236
8	7	4	YES	0.0000761
8	7	5	YES	0.0001237
8	7	4	YES	0.0000205
8	7	4	YES	0.0001796
8	7	4	YES	0.0001105
8	7	5	YES	0.0000916
8	7	5	YES	0.0001809
8	7	5	YES	0.0002061
8	7	4	YES	0.0000701
8	7	5	YES	0.0001683
8	7	4	YES	0.0000309
8	7	4	YES	0.0001583
8	7	4	YES	0.0000913
8	7	4	YES	0.0000940
8	7	5	YES	0.0001604
8	7	5	YES	0.0002570
8	7	4	YES	0.0000463
8	7	4	YES	0.0000300
8	7	5	YES	0.0001437
8	7	4	YES	0.0000211
8	7	4	YES	0.0000612
8	7	4	YES	0.0000604
8	7	4	YES	0.0000475
8	7	5	YES	0.0001263
8	7	4	YES	0.0000315
8	7	5	YES	0.0001733
8	7	4	YES	0.0000557
8	7	4	YES	0.0000608
8	7	4	YES	0.0000377
8	7	5	YES	0.0000800
8	7	5	YES	0.0002277
8	7	5	YES	0.0001778
8	7	5	YES	0.0002646
8	7	4	YES	0.0000935
8	7	5	YES	0.0002258
8	7	4	YES	0.0000692
8	7	0	NO	8.5513224
8	7	4	YES	0.0000253
8	7	0	NO	10.1912676
8	7	4	YES	0.0001493
8	7	4	YES	0.0000454
8	7	0	NO	10.2631159
8	7	4	YES	0.0000993
8	7	4	YES	0.0000661
8	7	0	NO	10.3981399
8	7	4	YES	0.0000454
8	7	4	YES	0.0000850
8	7	5	YES	0.0000892
8	7	0	NO	10.5368911
8	7	5	YES	0.0002333
8	7	0	NO	11.6472807
8	7	0	NO	11.6680426
8	7	5	YES	0.0001284
8	7	5	YES	0.0001870
8	7	4	YES	0.0000743
